Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2016,2016-10-23,20:00,Vitoria,Cruzeiro,0,1,A,2.66,3.26,2.88,2.8,3.37,2.94,2.58,3.16,2.71,24080000,74450000
Brazil,Serie A,2016,2016-10-23,21:30,Coritiba,Fluminense,1,1,D,2.22,3.33,3.66,2.31,3.4,3.66,2.21,3.18,3.29,26630000,50380000
Brazil,Serie A,2016,2016-10-23,22:30,Atletico-MG,Figueirense,3,0,H,1.31,5.61,12.02,1.31,5.95,14.36,1.27,5.2,10.91,71100000,26580000
Brazil,Serie A,2016,2016-10-23,22:30,Chapecoense-SC,Santos,0,1,A,2.81,3.37,2.69,3.07,3.37,2.76,2.74,3.16,2.57,26150000,41530000
Brazil,Serie A,2016,2016-10-24,23:00,America MG,Atletico-PR,1,0,H,2.7,3.09,3.02,2.86,3.22,3.02,2.6,2.96,2.87,22480000,34700000
Brazil,Serie A,2016,2016-10-27,23:30,Sport Recife,Ponte Preta,1,0,H,2.06,3.4,4.07,2.06,3.57,4.56,1.91,3.35,4.04,36150000,28000000
Brazil,Serie A,2016,2016-10-28,22:30,Fluminense,Vitoria,2,2,D,1.61,4.3,5.84,1.63,4.3,6.5,1.59,3.88,5.46,50380000,24080000
Brazil,Serie A,2016,2016-10-29,19:30,Atletico-MG,Flamengo RJ,2,2,D,2.3,3.65,3.15,2.33,3.65,3.28,2.23,3.36,3.09,71100000,58500000
Brazil,Serie A,2016,2016-10-29,19:30,Atletico-PR,Cruzeiro,1,0,H,2.19,3.26,3.83,2.23,3.26,4.05,2.13,3.07,3.63,34700000,74450000
Brazil,Serie A,2016,2016-10-29,19:30,Corinthians,Chapecoense-SC,1,1,D,1.58,4.17,6.62,1.59,4.17,7.14,1.53,3.86,6.46,46700000,26150000
Brazil,Serie A,2016,2016-10-29,21:30,Botafogo RJ,Coritiba,0,0,D,1.75,3.69,5.45,1.8,3.69,5.85,1.73,3.42,5.0,26950000,26630000
Brazil,Serie A,2016,2016-10-29,21:30,Internacional,Santa Cruz,1,1,D,1.37,5.0,10.4,1.37,5.1,12.0,1.33,4.66,9.56,63330000,20950000
Brazil,Serie A,2016,2016-10-29,22:30,Figueirense,Gremio,0,0,D,2.5,3.18,3.21,2.57,3.2,3.27,2.39,3.06,3.07,26580000,64150000
Brazil,Serie A,2016,2016-10-29,22:30,Santos,Palmeiras,1,0,H,2.34,3.43,3.26,2.38,3.43,3.3,2.3,3.25,3.05,41530000,78850000
Brazil,Serie A,2016,2016-10-31,22:00,America MG,Sao Paulo,1,0,H,4.43,3.37,1.99,4.56,3.42,2.05,3.94,3.25,1.97,22480000,65730000
Brazil,Serie A,2016,2016-11-05,19:00,Flamengo RJ,Botafogo RJ,0,0,D,1.67,3.9,5.92,1.73,4.0,5.92,1.67,3.65,5.13,58500000,26950000
Brazil,Serie A,2016,2016-11-05,21:30,Sao Paulo,Corinthians,4,0,H,2.11,3.25,4.1,2.24,3.32,4.1,2.09,3.18,3.62,65730000,46700000
Brazil,Serie A,2016,2016-11-06,13:00,Ponte Preta,Santos,1,2,A,2.46,3.26,3.2,2.48,3.32,3.24,2.34,3.2,3.0,28000000,41530000
Brazil,Serie A,2016,2016-11-06,19:00,Cruzeiro,Fluminense,4,2,H,1.87,3.52,4.87,1.96,3.65,4.96,1.81,3.41,4.45,74450000,50380000
Brazil,Serie A,2016,2016-11-06,19:00,Palmeiras,Internacional,1,0,H,1.61,3.97,6.57,1.66,3.97,6.9,1.59,3.66,5.98,78850000,63330000
Brazil,Serie A,2016,2016-11-06,19:00,Santa Cruz,America MG,1,0,H,1.83,3.72,4.8,1.94,3.72,4.86,1.8,3.49,4.38,20950000,22480000
Brazil,Serie A,2016,2016-11-06,19:00,Vitoria,Atletico-PR,3,2,H,1.81,3.53,5.23,1.94,3.62,5.23,1.79,3.39,4.63,24080000,34700000
Brazil,Serie A,2016,2016-11-06,21:30,Chapecoense-SC,Figueirense,1,0,H,1.86,3.55,4.84,1.93,3.55,5.05,1.81,3.34,4.58,26150000,26580000
Brazil,Serie A,2016,2016-11-06,21:30,Coritiba,Atletico-MG,2,0,H,2.52,3.37,3.01,2.69,3.42,3.02,2.45,3.19,2.87,26630000,71100000
Brazil,Serie A,2016,2016-11-07,22:00,Gremio,Sport Recife,0,3,A,1.88,3.48,4.88,1.88,3.65,5.9,1.77,3.41,4.75,64150000,36150000
Brazil,Serie A,2016,2016-11-15,19:00,Fluminense,Atletico-PR,1,1,D,1.69,3.65,6.28,1.7,3.77,6.74,1.62,3.55,5.79,50380000,34700000
Brazil,Serie A,2016,2016-11-16,21:30,Botafogo RJ,Chapecoense-SC,0,2,A,1.61,3.9,6.86,1.66,3.96,6.86,1.6,3.65,5.87,26950000,26150000
Brazil,Serie A,2016,2016-11-16,23:00,Coritiba,Santa Cruz,1,0,H,1.45,4.69,8.23,1.46,4.8,8.8,1.41,4.43,7.39,26630000,20950000
Brazil,Serie A,2016,2016-11-16,23:45,America MG,Flamengo RJ,0,1,A,7.63,4.44,1.5,8.1,4.56,1.55,6.78,4.12,1.47,22480000,58500000
Brazil,Serie A,2016,2016-11-16,23:45,Figueirense,Corinthians,1,1,D,2.91,3.3,2.61,3.02,3.32,2.66,2.85,3.14,2.5,26580000,46700000
Brazil,Serie A,2016,2016-11-16,23:45,Sport Recife,Cruzeiro,0,1,A,2.24,3.19,3.77,2.27,3.27,3.82,2.17,3.13,3.45,36150000,74450000
Brazil,Serie A,2016,2016-11-17,21:30,Santos,Vitoria,3,2,H,1.43,4.91,8.09,1.44,5.1,8.52,1.4,4.59,7.12,41530000,24080000
Brazil,Serie A,2016,2016-11-17,21:30,Sao Paulo,Gremio,1,1,D,2.04,3.28,4.34,2.04,3.4,4.66,1.94,3.18,4.16,65730000,64150000
Brazil,Serie A,2016,2016-11-17,23:00,Atletico-MG,Palmeiras,1,1,D,2.31,3.47,3.3,2.34,3.47,3.45,2.2,3.3,3.2,71100000,78850000
Brazil,Serie A,2016,2016-11-17,23:00,Internacional,Ponte Preta,1,1,D,1.56,4.04,7.25,1.58,4.08,7.7,1.52,3.77,6.65,63330000,28000000
Brazil,Serie A,2016,2016-11-20,19:00,Atletico-PR,Sport Recife,2,0,H,1.83,3.67,4.86,1.93,3.67,5.05,1.81,3.4,4.49,34700000,36150000
Brazil,Serie A,2016,2016-11-20,19:00,Cruzeiro,Santos,2,2,D,2.19,3.61,3.44,2.25,3.62,3.55,2.14,3.34,3.29,74450000,41530000
Brazil,Serie A,2016,2016-11-20,19:00,Gremio,America MG,3,0,H,1.53,4.27,7.24,1.57,4.34,7.53,1.51,3.99,6.38,64150000,22480000
Brazil,Serie A,2016,2016-11-20,19:00,Palmeiras,Botafogo RJ,1,0,H,1.53,4.28,7.28,1.56,4.28,7.5,1.52,3.91,6.48,78850000,26950000
Brazil,Serie A,2016,2016-11-20,19:00,Ponte Preta,Fluminense,1,0,H,2.31,3.42,3.34,2.35,3.42,3.45,2.24,3.23,3.19,28000000,50380000
Brazil,Serie A,2016,2016-11-20,19:00,Vitoria,Figueirense,4,0,H,1.56,4.37,6.39,1.63,4.37,6.5,1.56,3.96,5.74,24080000,26580000
Brazil,Serie A,2016,2016-11-20,21:30,Chapecoense-SC,Sao Paulo,2,0,H,2.69,3.21,2.93,2.76,3.22,3.0,2.62,3.05,2.77,26150000,65730000
Brazil,Serie A,2016,2016-11-20,21:30,Flamengo RJ,Coritiba,2,2,D,1.4,4.83,9.52,1.45,4.86,9.91,1.39,4.41,8.01,58500000,26630000
Brazil,Serie A,2016,2016-11-20,21:30,Santa Cruz,Atletico-MG,3,3,D,2.33,3.85,2.97,2.4,3.85,3.2,2.28,3.48,2.9,20950000,71100000
Brazil,Serie A,2016,2016-11-21,22:00,Corinthians,Internacional,1,0,H,2.0,3.4,4.31,2.3,3.4,4.31,2.08,3.15,3.68,46700000,63330000
Brazil,Serie A,2016,2016-11-26,22:00,America MG,Sport Recife,2,2,D,3.57,3.38,2.23,3.62,3.42,2.36,3.33,3.23,2.18,22480000,36150000
Brazil,Serie A,2016,2016-11-26,22:00,Botafogo RJ,Ponte Preta,1,1,D,1.75,3.68,5.47,1.78,3.75,5.65,1.71,3.51,5.02,26950000,28000000
Brazil,Serie A,2016,2016-11-26,23:00,Corinthians,Atletico-PR,0,0,D,1.78,3.6,5.37,1.79,3.65,6.5,1.71,3.45,5.11,46700000,34700000
Brazil,Serie A,2016,2016-11-27,19:00,Atletico-MG,Sao Paulo,1,2,A,2.81,3.5,2.61,2.94,3.52,2.66,2.73,3.28,2.5,71100000,65730000
Brazil,Serie A,2016,2016-11-27,19:00,Flamengo RJ,Santos,2,0,H,1.88,3.76,4.43,1.95,3.77,4.75,1.84,3.48,4.13,58500000,41530000
Brazil,Serie A,2016,2016-11-27,19:00,Internacional,Cruzeiro,1,0,H,1.69,3.83,5.73,1.74,3.95,6.3,1.67,3.58,5.22,63330000,74450000
Brazil,Serie A,2016,2016-11-27,19:00,Palmeiras,Chapecoense-SC,1,0,H,1.46,4.49,8.66,1.46,4.56,9.31,1.43,4.22,7.58,78850000,26150000
Brazil,Serie A,2016,2016-11-27,21:30,Figueirense,Fluminense,1,0,H,2.95,3.26,2.63,3.2,3.26,2.68,2.94,3.14,2.42,26580000,50380000
Brazil,Serie A,2016,2016-11-27,21:30,Santa Cruz,Gremio,5,1,H,2.46,3.6,2.93,2.5,3.65,3.12,2.34,3.31,2.93,20950000,64150000
Brazil,Serie A,2016,2016-11-28,22:00,Coritiba,Vitoria,0,1,A,2.37,3.3,3.34,2.38,3.52,3.4,2.26,3.26,3.12,26630000,24080000
Brazil,Serie A,2016,2016-12-11,19:00,Atletico-PR,Flamengo RJ,0,0,D,2.18,3.48,3.59,2.2,3.57,3.72,2.13,3.29,3.34,34700000,58500000
Brazil,Serie A,2016,2016-12-11,19:00,Cruzeiro,Corinthians,3,2,H,2.51,3.41,2.99,2.52,3.47,3.07,2.39,3.28,2.87,74450000,46700000
Brazil,Serie A,2016,2016-12-11,19:00,Fluminense,Internacional,1,1,D,4.06,3.87,1.92,4.2,3.87,1.97,3.9,3.47,1.9,50380000,63330000
Brazil,Serie A,2016,2016-12-11,19:00,Gremio,Botafogo RJ,0,1,A,3.92,3.41,2.08,3.92,3.52,2.16,3.52,3.3,2.05,64150000,26950000
Brazil,Serie A,2016,2016-12-11,19:00,Ponte Preta,Coritiba,2,0,H,1.65,4.1,5.76,1.76,4.1,5.76,1.63,3.78,5.22,28000000,26630000
Brazil,Serie A,2016,2016-12-11,19:00,Santos,America MG,1,0,H,1.21,7.39,16.2,1.21,7.39,19.31,1.19,6.42,14.32,41530000,22480000
Brazil,Serie A,2016,2016-12-11,19:00,Sao Paulo,Santa Cruz,5,0,H,1.27,6.7,11.0,1.33,6.7,12.0,1.26,5.77,10.12,65730000,20950000
Brazil,Serie A,2016,2016-12-11,19:00,Sport Recife,Figueirense,2,0,H,1.24,6.36,15.86,1.3,6.36,15.86,1.24,5.55,11.75,36150000,26580000
Brazil,Serie A,2016,2016-12-11,19:00,Vitoria,Palmeiras,1,2,A,1.92,3.65,4.33,1.95,3.65,4.47,1.88,3.46,4.0,24080000,78850000
