Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2015,2015-10-18,19:00,Flamengo RJ,Internacional,0,1,A,1.9,3.56,4.6,1.9,3.61,5.2,1.79,3.46,4.43,63200000.0,61480000.0
Brazil,Serie A,2015,2015-10-18,19:00,Sao Paulo,Vasco,2,2,D,1.51,4.29,7.81,1.57,4.29,7.81,1.49,3.97,6.8,75100000.0,28900000.0
Brazil,Serie A,2015,2015-10-18,20:00,Gremio,Chapecoense-SC,2,3,A,1.54,4.15,7.49,1.55,4.35,7.7,1.5,3.89,6.84,48480000.0,25850000.0
Brazil,Serie A,2015,2015-10-18,20:00,Santos,Goias,3,1,H,1.56,4.15,6.95,1.57,4.4,7.9,1.5,3.93,6.7,44650000.0,20400000.0
Brazil,Serie A,2015,2015-10-18,21:30,Sport Recife,Atletico-MG,4,1,H,3.22,3.48,2.34,3.22,3.49,2.44,3.0,3.28,2.3,32500000.0,52400000.0
Brazil,Serie A,2015,2015-10-24,20:00,Fluminense,Atletico-PR,0,1,A,2.02,3.38,4.26,2.03,3.44,4.6,1.95,3.28,3.94,58700000.0,35500000.0
Brazil,Serie A,2015,2015-10-24,21:30,Figueirense,Santos,0,0,D,2.81,3.37,2.69,3.14,3.37,2.69,2.76,3.19,2.51,26580000.0,44650000.0
Brazil,Serie A,2015,2015-10-24,21:30,Internacional,Joinville,1,0,H,1.48,4.56,7.75,1.48,4.65,8.5,1.44,4.15,7.42,61480000.0,28550000.0
Brazil,Serie A,2015,2015-10-25,00:00,Palmeiras,Sport Recife,0,2,A,1.74,3.88,5.24,1.84,3.88,5.24,1.74,3.6,4.56,70900000.0,32500000.0
Brazil,Serie A,2015,2015-10-25,19:00,Chapecoense-SC,Avai,0,0,D,2.0,3.31,4.45,2.0,3.5,4.6,1.88,3.3,4.21,25850000.0,20950000.0
Brazil,Serie A,2015,2015-10-25,19:00,Corinthians,Flamengo RJ,1,0,H,1.69,3.91,5.6,1.74,3.91,6.3,1.68,3.6,5.12,66400000.0,63200000.0
Brazil,Serie A,2015,2015-10-25,19:00,Coritiba,Sao Paulo,1,2,A,2.62,3.32,2.93,2.75,3.32,3.0,2.52,3.14,2.79,27450000.0,75100000.0
Brazil,Serie A,2015,2015-10-25,19:00,Vasco,Gremio,0,0,D,2.54,3.3,3.04,2.8,3.4,3.1,2.47,3.14,2.88,28900000.0,48480000.0
Brazil,Serie A,2015,2015-10-25,20:00,Goias,Cruzeiro,0,1,A,2.47,3.21,3.24,2.7,3.25,3.3,2.4,3.07,3.03,20400000.0,92100000.0
Brazil,Serie A,2015,2015-10-25,21:30,Atletico-MG,Ponte Preta,2,1,H,1.4,5.2,8.59,1.5,5.3,9.7,1.37,4.67,7.92,52400000.0,9550000.0
Brazil,Serie A,2015,2015-10-31,19:00,Sao Paulo,Sport Recife,3,0,H,1.48,4.44,8.01,1.6,4.65,8.5,1.46,4.12,7.15,75100000.0,32500000.0
Brazil,Serie A,2015,2015-10-31,21:30,Avai,Cruzeiro,1,1,D,2.88,3.1,2.81,3.04,3.2,2.81,2.76,3.06,2.61,20950000.0,92100000.0
Brazil,Serie A,2015,2015-10-31,21:30,Ponte Preta,Joinville,1,0,H,1.56,3.98,7.47,1.65,3.98,7.6,1.57,3.68,6.2,9550000.0,28550000.0
Brazil,Serie A,2015,2015-10-31,23:00,Coritiba,Figueirense,1,1,D,2.13,3.21,4.09,2.15,3.32,4.1,2.07,3.12,3.73,27450000.0,26580000.0
Brazil,Serie A,2015,2015-11-01,19:00,Atletico-MG,Corinthians,0,3,A,1.85,3.77,4.52,1.9,3.84,4.6,1.82,3.54,4.18,52400000.0,66400000.0
Brazil,Serie A,2015,2015-11-01,19:00,Chapecoense-SC,Atletico-PR,0,0,D,1.96,3.3,4.7,1.99,3.37,4.7,1.92,3.2,4.18,25850000.0,35500000.0
Brazil,Serie A,2015,2015-11-01,19:00,Gremio,Flamengo RJ,2,0,H,1.72,3.72,5.65,1.73,3.8,6.1,1.68,3.52,5.24,48480000.0,63200000.0
Brazil,Serie A,2015,2015-11-01,19:00,Santos,Palmeiras,2,1,H,1.79,4.0,4.59,1.9,4.03,4.9,1.76,3.63,4.34,44650000.0,70900000.0
Brazil,Serie A,2015,2015-11-01,20:00,Vasco,Fluminense,0,1,A,2.34,3.37,3.33,2.45,3.37,3.55,2.28,3.12,3.18,28900000.0,58700000.0
Brazil,Serie A,2015,2015-11-01,21:30,Goias,Internacional,2,1,H,2.2,3.4,3.63,2.4,3.46,3.63,2.21,3.18,3.29,20400000.0,61480000.0
Brazil,Serie A,2015,2015-11-07,19:00,Internacional,Ponte Preta,1,0,H,1.57,4.03,7.07,1.6,4.1,7.07,1.55,3.79,6.11,61480000.0,9550000.0
Brazil,Serie A,2015,2015-11-07,21:30,Atletico-PR,Avai,2,1,H,1.93,3.52,4.49,1.95,3.58,5.0,1.84,3.38,4.29,35500000.0,20950000.0
Brazil,Serie A,2015,2015-11-07,21:30,Corinthians,Coritiba,2,1,H,1.34,5.24,11.38,1.38,5.4,12.5,1.33,4.66,9.63,66400000.0,27450000.0
Brazil,Serie A,2015,2015-11-07,23:00,Fluminense,Chapecoense-SC,2,3,A,2.06,3.34,4.17,2.07,3.4,4.55,1.98,3.17,3.96,58700000.0,25850000.0
Brazil,Serie A,2015,2015-11-08,19:00,Cruzeiro,Sao Paulo,2,1,H,2.0,3.45,4.26,2.15,3.5,4.26,2.02,3.25,3.72,92100000.0,75100000.0
Brazil,Serie A,2015,2015-11-08,19:00,Figueirense,Atletico-MG,0,1,A,3.01,3.36,2.5,3.15,3.41,2.5,2.93,3.22,2.38,26580000.0,52400000.0
Brazil,Serie A,2015,2015-11-08,19:00,Flamengo RJ,Goias,4,1,H,1.59,4.02,6.79,1.65,4.02,7.9,1.57,3.77,5.97,63200000.0,20400000.0
Brazil,Serie A,2015,2015-11-08,19:00,Palmeiras,Vasco,0,2,A,1.57,4.35,6.27,1.6,4.35,6.5,1.54,3.98,5.84,70900000.0,28900000.0
Brazil,Serie A,2015,2015-11-08,20:00,Joinville,Santos,0,0,D,4.38,3.61,1.93,4.45,3.65,1.95,4.01,3.42,1.89,28550000.0,44650000.0
Brazil,Serie A,2015,2015-11-08,21:30,Sport Recife,Gremio,1,0,H,2.49,3.26,3.16,2.49,3.31,3.21,2.35,3.16,3.04,32500000.0,48480000.0
Brazil,Serie A,2015,2015-11-15,19:00,Cruzeiro,Sport Recife,3,0,H,1.5,4.53,7.28,1.53,4.53,7.6,1.48,4.08,6.73,92100000.0,32500000.0
Brazil,Serie A,2015,2015-11-18,21:30,Goias,Coritiba,1,3,A,2.0,3.45,4.27,2.03,3.45,4.35,1.96,3.28,3.91,20400000.0,27450000.0
Brazil,Serie A,2015,2015-11-18,23:00,Atletico-PR,Palmeiras,3,3,D,2.38,3.47,3.16,2.41,3.47,3.28,2.29,3.26,3.06,35500000.0,70900000.0
Brazil,Serie A,2015,2015-11-18,23:00,Avai,Joinville,2,1,H,1.98,3.47,4.32,2.1,3.5,4.37,1.95,3.27,3.98,20950000.0,28550000.0
Brazil,Serie A,2015,2015-11-18,23:00,Ponte Preta,Figueirense,0,1,A,2.04,3.42,4.14,2.05,3.58,4.4,1.95,3.31,3.91,9550000.0,26580000.0
Brazil,Serie A,2015,2015-11-19,21:30,Chapecoense-SC,Internacional,1,0,H,2.59,3.14,3.12,2.59,3.2,3.3,2.43,3.03,3.03,25850000.0,61480000.0
Brazil,Serie A,2015,2015-11-19,21:30,Gremio,Fluminense,1,0,H,1.53,4.08,8.0,1.6,4.2,8.0,1.51,3.86,6.76,48480000.0,58700000.0
Brazil,Serie A,2015,2015-11-20,00:00,Santos,Flamengo RJ,0,0,D,1.7,3.93,5.49,1.72,4.0,5.75,1.65,3.73,5.11,44650000.0,63200000.0
Brazil,Serie A,2015,2015-11-20,00:00,Sao Paulo,Atletico-MG,4,2,H,2.08,3.79,3.57,2.08,3.79,3.9,2.01,3.48,3.51,75100000.0,52400000.0
Brazil,Serie A,2015,2015-11-20,00:00,Vasco,Corinthians,1,1,D,2.89,3.21,2.72,2.92,3.4,2.75,2.76,3.1,2.59,28900000.0,66400000.0
Brazil,Serie A,2015,2015-11-21,21:30,Palmeiras,Cruzeiro,1,1,D,3.3,3.6,2.25,3.4,3.6,2.4,3.15,3.3,2.22,70900000.0,92100000.0
Brazil,Serie A,2015,2015-11-22,19:00,Atletico-MG,Goias,2,2,D,1.5,4.79,6.75,1.57,5.0,7.16,1.48,4.33,6.23,52400000.0,20400000.0
Brazil,Serie A,2015,2015-11-22,19:00,Corinthians,Sao Paulo,6,1,H,2.6,3.32,2.95,2.62,3.36,3.05,2.46,3.2,2.82,66400000.0,75100000.0
Brazil,Serie A,2015,2015-11-22,19:00,Figueirense,Chapecoense-SC,0,0,D,1.85,3.54,4.96,1.9,3.7,4.96,1.81,3.39,4.48,26580000.0,25850000.0
Brazil,Serie A,2015,2015-11-22,19:00,Internacional,Gremio,1,0,H,2.63,3.25,2.97,2.81,3.25,2.97,2.6,3.08,2.74,61480000.0,48480000.0
Brazil,Serie A,2015,2015-11-22,19:00,Joinville,Vasco,1,2,A,2.77,3.47,2.66,2.79,3.55,2.7,2.67,3.26,2.56,28550000.0,28900000.0
Brazil,Serie A,2015,2015-11-22,20:00,Flamengo RJ,Ponte Preta,1,1,D,1.74,3.84,5.29,1.86,3.84,5.29,1.74,3.54,4.67,63200000.0,9550000.0
Brazil,Serie A,2015,2015-11-22,21:30,Coritiba,Santos,1,0,H,2.74,3.34,2.78,2.9,3.5,2.78,2.65,3.22,2.6,27450000.0,44650000.0
Brazil,Serie A,2015,2015-11-22,21:30,Fluminense,Avai,3,1,H,2.14,3.24,4.02,2.14,3.4,4.35,2.07,3.18,3.65,58700000.0,20950000.0
Brazil,Serie A,2015,2015-11-22,21:30,Sport Recife,Atletico-PR,0,0,D,1.79,3.71,5.11,1.79,3.84,5.5,1.72,3.58,4.75,32500000.0,35500000.0
Brazil,Serie A,2015,2015-11-28,19:00,Sao Paulo,Figueirense,3,2,H,1.56,4.2,6.93,1.56,4.45,8.44,1.49,4.01,6.63,75100000.0,26580000.0
Brazil,Serie A,2015,2015-11-28,21:30,Fluminense,Internacional,1,1,D,3.46,3.5,2.22,3.62,3.5,2.26,3.27,3.26,2.18,58700000.0,61480000.0
Brazil,Serie A,2015,2015-11-28,23:00,Avai,Ponte Preta,1,0,H,1.72,3.78,5.56,1.91,3.86,5.7,1.72,3.57,4.82,20950000.0,9550000.0
Brazil,Serie A,2015,2015-11-29,19:00,Cruzeiro,Joinville,3,0,H,1.31,5.76,11.16,1.34,5.76,13.02,1.28,5.15,10.35,92100000.0,28550000.0
Brazil,Serie A,2015,2015-11-29,19:00,Gremio,Atletico-MG,2,1,H,2.19,3.48,3.55,2.19,3.51,3.75,2.09,3.33,3.39,48480000.0,52400000.0
Brazil,Serie A,2015,2015-11-29,19:00,Sport Recife,Corinthians,2,0,H,2.37,3.5,3.15,2.47,3.5,3.4,2.29,3.29,3.03,32500000.0,66400000.0
Brazil,Serie A,2015,2015-11-29,20:00,Chapecoense-SC,Goias,1,3,A,2.09,3.4,3.95,2.15,3.55,4.15,2.01,3.31,3.67,25850000.0,20400000.0
Brazil,Serie A,2015,2015-11-29,20:00,Palmeiras,Coritiba,0,2,A,2.9,3.31,2.61,2.96,3.4,2.79,2.75,3.2,2.54,70900000.0,27450000.0
Brazil,Serie A,2015,2015-11-29,20:00,Vasco,Santos,1,0,H,1.69,3.75,5.98,1.7,4.09,6.25,1.63,3.66,5.44,28900000.0,44650000.0
Brazil,Serie A,2015,2015-11-29,21:30,Atletico-PR,Flamengo RJ,3,0,H,2.54,3.48,2.91,2.54,3.52,3.15,2.38,3.26,2.91,35500000.0,63200000.0
Brazil,Serie A,2015,2015-12-06,19:00,Atletico-MG,Chapecoense-SC,3,0,H,1.31,5.67,12.06,1.35,5.89,12.06,1.29,5.18,9.93,52400000.0,25850000.0
Brazil,Serie A,2015,2015-12-06,19:00,Corinthians,Avai,1,1,D,1.65,4.4,5.17,1.73,4.61,6.0,1.62,3.94,4.99,66400000.0,20950000.0
Brazil,Serie A,2015,2015-12-06,19:00,Coritiba,Vasco,0,0,D,2.39,3.37,3.23,2.6,3.38,3.25,2.39,3.18,2.95,27450000.0,28900000.0
Brazil,Serie A,2015,2015-12-06,19:00,Figueirense,Fluminense,1,0,H,1.35,5.01,11.67,1.37,5.2,11.67,1.33,4.74,9.18,26580000.0,58700000.0
Brazil,Serie A,2015,2015-12-06,19:00,Flamengo RJ,Palmeiras,1,2,A,1.56,4.31,6.6,1.65,4.45,6.6,1.54,4.02,5.8,63200000.0,70900000.0
Brazil,Serie A,2015,2015-12-06,19:00,Goias,Sao Paulo,0,1,A,2.73,3.37,2.76,2.92,3.7,2.76,2.62,3.36,2.57,20400000.0,75100000.0
Brazil,Serie A,2015,2015-12-06,19:00,Internacional,Cruzeiro,2,0,H,1.85,3.63,4.68,1.86,3.8,5.0,1.77,3.56,4.42,61480000.0,92100000.0
Brazil,Serie A,2015,2015-12-06,19:00,Joinville,Gremio,0,2,A,4.76,3.73,1.83,4.76,3.73,1.89,4.36,3.48,1.81,28550000.0,48480000.0
Brazil,Serie A,2015,2015-12-06,19:00,Ponte Preta,Sport Recife,0,1,A,2.57,3.49,2.87,2.65,3.52,2.92,2.47,3.28,2.75,9550000.0,32500000.0
Brazil,Serie A,2015,2015-12-06,19:00,Santos,Atletico-PR,5,1,H,1.7,4.09,5.2,1.71,4.11,5.5,1.66,3.72,4.97,44650000.0,35500000.0
